1726513,      Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,3.99,4383, non-fiction,1314, religion,1216, history,1057, true-crime,288, crime,209, audiobook
13083820,      Thoughtless,S.C. Stephens,4.1,1824, romance,1100, new-adult,507, contemporary,409, contemporary-romance,223, young-adult,201, college
26851744,      Furiously Happy: A Funny Book About Horrible Things,Jenny  Lawson,3.91,3264, non-fiction,1965, humor,1802, memoir,769, audiobook,529, biography,501, mental-health
8456651,      A Great and Terrible Beauty,Libba Bray,3.78,5382, fantasy,5287, young-adult,2892, historical-fiction,1236, fiction,1076, historical,935, paranormal
23128322,      Blade Runner,Scott Brick,4.08,8327, science-fiction,4227, fiction,1872, classics,1341, dystopia,719, cyberpunk,660, science-fiction-fantasy
22569212,      Dead Wake: The Last Crossing of the Lusitania,Erik Larson,4.09,3333, non-fiction,3128, history,382, audiobook,368, historical,348, war,217, world-war-i
28214468,      Commonwealth,Ann Patchett,3.82,2421, fiction,347, literary-fiction,304, historical-fiction,296, audiobook,218, contemporary,181, adult-fiction
6547260,      The Well of Ascension,Brandon Sanderson,4.35,14728, fantasy,1497, fiction,856, epic-fantasy,730, high-fantasy,438, magic,434, adult
30298314,      Before the Fall,Robert Petkoff,3.72,1645, fiction,1185, mystery,699, thriller,341, mystery-thriller,334, audiobook,245, suspense
752639,      Northanger Abbey,Jane Austen,3.83,13946, classics,3600, fiction,2527, romance,834, historical-fiction,799, gothic,653, literature
4259871,      The Goose Girl,Shannon Hale,4.11,3990, fantasy,2199, young-adult,696, fairy-tales,665, romance,630, fiction,362, retellings
5664321,      Loving Frank,Nancy Horan,3.76,1223, historical-fiction,759, fiction,220, book-club,120, historical,97, architecture,92, romance
13623876,      Flight Behavior,Barbara Kingsolver,3.78,1844, fiction,178, literary-fiction,171, contemporary,154, environment,113, adult-fiction,110, book-club
12450053,      The Song of Achilles,Madeline Miller,4.35,5090, historical-fiction,3939, fantasy,3437, fiction,3152, mythology,2678, lgbt,1964, romance
5996153,      Blood Promise,Richelle Mead,4.32,4016, young-adult,3308, vampires,2943, fantasy,2156, paranormal,1678, romance,833, urban-fantasy
7390932,      Blutschwur,Michaela Link,4.32,4023, young-adult,3308, vampires,2938, fantasy,2164, paranormal,1680, romance,821, urban-fantasy
7804119,      Linger,Maggie Stiefvater,3.9,3177, young-adult,2477, fantasy,1537, romance,1367, paranormal,1037, werewolves,451, fiction
15896215,      Brain on Fire: My Month of Madness,Heather Henderson,4.05,3208, non-fiction,1992, memoir,707, psychology,558, biography,367, audiobook,357, mental-health
7084062,      Garden Spells,Susan Ericksen,4.05,1599, fiction,1242, magical-realism,1163, fantasy,916, romance,538, chick-lit,349, magic
17345381,      Sycamore Row,Michael Beck,4.02,1063, fiction,473, mystery,234, thriller,223, legal-thriller,126, crime,123, audiobook
16041538,      Anna Dressed in Blood,Kendare Blake,3.93,2879, young-adult,2591, horror,1829, paranormal,1416, fantasy,1054, ghosts,828, romance
27584065,      Since Youve Been Gone,Morgan Matson,4.11,2152, contemporary,2022, young-adult,992, romance,351, fiction,273, young-adult-contemporary,244, realistic-fiction
6989833,      Voyager,Diana Gabaldon,4.37,5004, historical-fiction,2579, romance,2117, fantasy,1878, fiction,1512, time-travel,1341, historical
23266953,      The Time Keeper - Sang Penjaga waktu,Mitch Albom,3.87,1234, fiction,578, fantasy,230, inspirational,126, contemporary,122, adult-fiction,118, adult
19162696,      The Longest Ride,Nicholas Sparks,4.15,1399, romance,626, fiction,235, chick-lit,219, contemporary,134, adult,119, audiobook
23212705,      The Bone Clocks,Anna Bentinck,3.83,2097, fiction,1809, fantasy,594, science-fiction,225, literary-fiction,200, contemporary,188, magical-realism
23131275,      Przebudzenie,Tomasz Wilusz,3.78,2543, horror,980, fiction,335, thriller,172, mystery,170, fantasy,161, audiobook
24885823,      Revival,Stephen King,3.78,2544, horror,980, fiction,336, thriller,173, mystery,170, fantasy,161, audiobook
10160130,      Carrie,Stephen King,3.96,10526, horror,3405, fiction,1016, thriller,763, paranormal,747, fantasy,598, classics
24466168,      El mar de la tranquilidad,Mike Lightwood,4.31,1574, young-adult,1486, romance,984, contemporary,715, new-adult,395, fiction,220, contemporary-romance
23506972,      Blue Lily  Lily Blue,Will Patton,4.27,5380, fantasy,3805, young-adult,1380, paranormal,761, romance,693, fiction,667, magic
22594258,      Tangled,Emma Chase,4.08,2415, romance,891, contemporary,824, contemporary-romance,559, new-adult,524, humor,431, adult
4118162,      Fiebre oscura,Albert Solé,4.08,3716, fantasy,3025, urban-fantasy,2721, paranormal,1850, romance,1177, paranormal-romance,1072, fae
5960325,      Shanghai Girls,Lisa See,3.89,2391, historical-fiction,1290, fiction,543, china,350, historical,230, asia,129, asian-literature
13270692,      Death Comes to Pemberley,P.D. James,3.28,2254, mystery,1196, fiction,1125, historical-fiction,363, historical,362, crime,129, mystery-thriller
4953,      A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,1609, fiction,233, contemporary,160, literature,149, novels,144, humor,142, biography-memoir
7009913,      Soulless,Gail Carriger,3.89,4827, steampunk,4296, fantasy,2119, romance,1930, paranormal,1411, vampires,1233, urban-fantasy
19475,      Its Kind of a Funny Story,Ned Vizzini,4.11,2924, young-adult,1341, fiction,1264, contemporary,969, mental-health,544, mental-illness,401, realistic-fiction
10722135,      Der Fall Jane Eyre,Lorenz Stern,3.88,4285, fantasy,2662, fiction,1886, mystery,919, humor,873, science-fiction,596, books-about-books
6329838,      City of Thieves,David Benioff,4.27,2640, historical-fiction,2053, fiction,510, war,458, russia,433, historical,384, world-war-ii
7766816,      The Summer I Turned Pretty,Jessica Almasy,3.92,2299, young-adult,1849, romance,1518, contemporary,374, chick-lit,347, fiction,271, realistic-fiction
544891,      Beastly,Alex Flinn,3.83,2691, young-adult,2615, fantasy,1673, romance,666, fairy-tales,567, retellings,479, fiction
10120539,      Au commencement,Laure Mistral,3.88,2584, young-adult,1107, dystopia,985, science-fiction,744, fiction,544, post-apocalyptic,321, survival
8200257,      Just Kids,Patti Smith,4.15,2390, non-fiction,1918, memoir,1252, music,1081, biography,452, art,319, autobiography
24509473,      Never Never,Tarryn Fisher,4.07,1144, romance,971, young-adult,640, contemporary,573, new-adult,563, mystery,204, paranormal
20582450,      Colorless Tsukuru Tazaki and His Years of Pilgrimage,Philip Gabriel,3.85,2505, fiction,713, japan,484, japanese-literature,430, contemporary,224, magical-realism,210, literature
18296403,      Dreams of Gods & Monsters,Laini Taylor,4.15,4932, fantasy,2663, young-adult,1147, romance,740, angels,712, paranormal,497, urban-fantasy
13262071,      The Orphan Masters Son,Adam Johnson,4.05,2083, fiction,620, historical-fiction,248, asia,164, literary-fiction,148, contemporary,127, literature
13140952,      Gebannt: Unter fremdem Himmel,Carolin Liepins,3.99,2789, young-adult,2450, dystopia,1355, romance,1300, fantasy,923, science-fiction,361, fiction
23332853,      The Rosie Effect,Graeme Simsion,3.61,1628, fiction,701, romance,455, contemporary,432, humor,234, audiobook,225, chick-lit
11278585,      Ruby Red,Anthea Bell,4.1,3303, fantasy,2604, young-adult,1626, time-travel,1111, romance,741, historical-fiction,464, science-fiction
15837671,      Turtles All the Way Down,John Green,3.95,5370, young-adult,2680, fiction,2637, contemporary,1063, mental-health,635, romance,628, audiobook
16065358,      A Tale for the Time Being,Ruth Ozeki,4.01,2585, fiction,731, japan,581, magical-realism,557, historical-fiction,478, contemporary,294, literary-fiction
15713279,      My Life Next Door,Huntley Fitzpatrick,3.99,2324, young-adult,2074, romance,1834, contemporary,291, fiction,280, chick-lit,262, realistic-fiction
3707924,      The White Tiger,Aravind Adiga,3.74,2811, fiction,1157, india,376, contemporary,293, indian-literature,227, novels,179, literature
1483355,      The Eye of the World,Robert Jordan,4.17,17786, fantasy,2341, fiction,1145, epic-fantasy,701, high-fantasy,596, science-fiction-fantasy,381, adventure
20894087,      You,Santino Fontana,3.91,2153, thriller,1304, fiction,755, mystery,696, contemporary,656, mystery-thriller,563, adult
16246759,      Opal,Jennifer L. Armentrout,4.28,1848, young-adult,1530, paranormal,1359, romance,1255, fantasy,1093, aliens,649, science-fiction
6468718,      The Forest of Hands and Teeth,Carrie Ryan,3.59,2527, young-adult,1783, zombies,1273, horror,1132, dystopia,1106, fantasy,514, fiction
7653482,      Jurassic Park,Michael Crichton,4.04,5709, science-fiction,5538, fiction,2092, thriller,948, adventure,912, fantasy,720, horror
6649081,      The Strange Case of Dr Jekyll and Mr Hyde,Ian Holm,3.82,12929, classics,4263, fiction,4185, horror,1422, science-fiction,1325, mystery,1092, gothic
288840,      The Strange Case of Dr Jekyll and Mr Hyde and Other Tales of Terror,Robert Mighall,3.96,1879, classics,715, horror,645, fiction,208, gothic,179, science-fiction,123, short-stories
4533518,      Eldest,Christopher Paolini,3.99,13602, fantasy,3520, young-adult,1879, fiction,1680, dragons,702, adventure,678, magic
20706297,      Love  Rosie,Cecelia Ahern,3.94,1665, romance,1137, chick-lit,676, contemporary,576, fiction,254, adult,174, young-adult
8248807,      Interpreter of Maladies,Jhumpa Lahiri,4.15,3542, short-stories,3414, fiction,803, india,311, contemporary,245, literary-fiction,238, literature
17797357,      The Kill Order,James Dashner,3.71,1780, young-adult,1504, dystopia,845, science-fiction,635, fiction,374, fantasy,230, post-apocalyptic
13505505,      How to Win Friends and Influence People,Dale Carnegie,4.2,4428, non-fiction,4222, self-help,3184, business,2073, psychology,1216, personal-development,918, leadership
587687,      The Good Earth,Pearl S. Buck,3.99,3953, classics,3168, fiction,1934, historical-fiction,878, china,398, literature,325, historical
2268066,      House of Leaves,Mark Z. Danielewski,4.05,5199, horror,3313, fiction,854, fantasy,758, mystery,348, thriller,278, novels
23477799,      Burial Rites - Ritus-Ritus Pemakaman,Tanti Lesmana,4.01,3389, historical-fiction,1485, fiction,748, historical,657, mystery,317, crime,245, adult
7864540,      Let The Great World Spin,Colum McCann,3.93,2081, fiction,566, historical-fiction,212, new-york,182, book-club,161, novels,152, contemporary
1077821,      War and Peace,Leo Tolstoy,4.12,11164, classics,4745, fiction,2071, historical-fiction,1311, russia,1077, literature,1041, russian-literature
6631898,      Cats Cradle ,Kurt Vonnegut Jr.,4.16,5866, fiction,3552, classics,2933, science-fiction,710, humor,625, literature,512, novels
18070787,      Night Film,Marisha Pessl,3.78,1935, mystery,1454, fiction,1085, thriller,1063, horror,518, mystery-thriller,345, adult
23346740,      Sapiens: A Brief History of Humankind,Haim Watzman,4.41,11199, non-fiction,8432, history,4284, science,1152, philosophy,1010, anthropology,876, audiobook
1294590,      The Corrections,Jonathan Franzen,3.8,3329, fiction,402, contemporary,317, novels,267, literary-fiction,254, literature,206, american
10143483,      Pretty Little Liars,Sara Shepard,3.87,2378, young-adult,1275, mystery,636, contemporary,572, fiction,345, romance,344, chick-lit
25444487,      The Lake House,Caroline  Lee,4.05,1274, historical-fiction,1182, fiction,1043, mystery,245, historical,199, audiobook,119, mystery-thriller
15803812,      Point of Retreat,Colleen Hoover,4.27,1795, romance,1170, new-adult,925, young-adult,771, contemporary,306, contemporary-romance,162, fiction
4486,      Bridget Joness Diary,Helen Fielding,3.78,4575, fiction,4268, chick-lit,2681, romance,1455, humor,1115, contemporary,435, adult
856766,      Le journal de Bridget Jones,Helen Fielding,3.78,4577, fiction,4266, chick-lit,2684, romance,1456, humor,1115, contemporary,436, adult
7211173,      Okruchy dnia,Jan Rybicki,4.12,5051, fiction,2264, historical-fiction,1436, classics,546, literature,516, literary-fiction,513, historical
25243003,      The Queen of the Tearling,Erika Johansen,3.99,6020, fantasy,1240, young-adult,763, fiction,477, dystopia,368, magic,328, adult
16092922,      On Dublin Street,Samantha Young,4.21,3152, romance,1139, new-adult,1097, contemporary,996, contemporary-romance,471, adult,430, erotica
6586144,      Year of Wonders,Geraldine Brooks,4,4107, historical-fiction,1806, fiction,626, historical,230, british-literature,145, book-club,137, adult
16066118,      The Round House,Louise Erdrich,3.94,981, fiction,438, mystery,425, historical-fiction,234, coming-of-age,212, literary-fiction,167, contemporary
18478016,      Killing Floor,Lee Child,4.05,2126, thriller,1916, fiction,1827, mystery,930, crime,503, suspense,394, mystery-thriller
25893420,      Lilac Girls,Martha Hall Kelly,4.27,4279, historical-fiction,1391, fiction,637, world-war-ii,576, historical,300, war,281, holocaust
15517815,      Redshirts,John Scalzi,3.85,3570, science-fiction,1146, fiction,961, humor,340, audiobook,289, science-fiction-fantasy,230, comedy
77231,      Who Moved My Cheese?,Kenneth H. Blanchard,3.82,2080, non-fiction,1722, self-help,1692, business,522, psychology,381, leadership,318, personal-development
24303304,      Golden Son,Pierce Brown,4.44,2739, science-fiction,1438, fantasy,1052, fiction,1037, dystopia,918, young-adult,306, audiobook
18667059,      Dorothy Must Die,Danielle  Paige,3.81,2566, fantasy,1827, young-adult,723, retellings,480, fiction,315, magic,197, fairy-tales
43812,      Entrevista con el vampiro,Marcelo Covián,4,5708, horror,5418, fantasy,3920, fiction,3421, vampires,1613, paranormal,785, supernatural
25852647,      Eligible,Curtis Sittenfeld,3.61,1427, fiction,996, romance,502, chick-lit,438, contemporary,252, retellings,229, audiobook
13502396,      One Flew Over the Cuckoos Nest,Ken Kesey,4.19,9026, classics,7261, fiction,814, literature,811, psychology,630, novels,430, school
25852870,      Eligible: A Modern Retelling of Pride & Prejudice,Curtis Sittenfeld,3.61,1426, fiction,996, romance,502, chick-lit,438, contemporary,252, retellings,229, audiobook
24734225,      We Should All Be Feminists,Chimamanda Ngozi Adichie,4.44,7520, non-fiction,4974, feminism,1351, essays,457, audiobook,358, politics,347, womens
6479259,      Spirit Bound,Richelle Mead,4.34,3709, young-adult,3117, vampires,2687, fantasy,2024, paranormal,1573, romance,774, urban-fantasy
7912145,      The Friday Night Knitting Club,Kate Jacobs,3.42,1112, fiction,644, chick-lit,263, knitting,143, audiobook,111, contemporary,89, romance
